'Elapsed time','PCG'
'0:08.945',-157.000
'0:08.945',-129.000
'0:08.946',-94.000
'0:08.946',-68.000
'0:08.947',-75.000
'0:08.947',0.000
'0:08.948',-4.000
'0:08.948',47.000
'0:08.949',67.000
'0:08.949',78.000
'0:08.950',184.000
'0:08.950',173.000
'0:08.951',176.000
'0:08.951',285.000
'0:08.952',206.000
'0:08.952',305.000
'0:08.953',256.000
'0:08.953',275.000
'0:08.954',300.000
'0:08.954',310.000
'0:08.955',323.000
'0:08.955',243.000
'0:08.956',235.000
'0:08.956',272.000
'0:08.957',275.000
'0:08.957',261.000
'0:08.958',326.000
'0:08.958',294.000
'0:08.959',288.000
'0:08.959',373.000
'0:08.960',271.000
'0:08.960',306.000
'0:08.961',340.000
'0:08.961',267.000
'0:08.962',292.000
'0:08.962',221.000
'0:08.963',214.000
'0:08.963',201.000
'0:08.964',189.000
'0:08.964',112.000
'0:08.965',68.000
'0:08.965',76.000
'0:08.966',-7.000
'0:08.966',0.000
'0:08.967',90.000
'0:08.967',-56.000
'0:08.968',16.000
'0:08.968',-33.000
'0:08.969',16.000
'0:08.969',-70.000
'0:08.970',-25.000
'0:08.970',-27.000
'0:08.971',-156.000
'0:08.971',-55.000
'0:08.972',-166.000
'0:08.972',-176.000
'0:08.973',-140.000
'0:08.973',-128.000
'0:08.974',-173.000
'0:08.974',-176.000
'0:08.975',-183.000
'0:08.975',-206.000
'0:08.976',-156.000
'0:08.976',-125.000
'0:08.977',-163.000
'0:08.977',-172.000
'0:08.978',-222.000
'0:08.978',-191.000
'0:08.979',-263.000
'0:08.979',-270.000
'0:08.980',-228.000
'0:08.980',-238.000
'0:08.981',-209.000
'0:08.981',-269.000
'0:08.982',-263.000
'0:08.982',-200.000
'0:08.983',-252.000
'0:08.983',-251.000
'0:08.984',-268.000
'0:08.984',-290.000
'0:08.985',-243.000
'0:08.985',-258.000
'0:08.986',-263.000
'0:08.986',-263.000
'0:08.987',-196.000
'0:08.987',-270.000
'0:08.988',-160.000
'0:08.988',-166.000
'0:08.989',-187.000
'0:08.989',-124.000
'0:08.990',-87.000
'0:08.990',-43.000
'0:08.991',-47.000
'0:08.991',5.000
'0:08.992',17.000
'0:08.992',30.000
'0:08.993',28.000
'0:08.993',77.000
'0:08.994',164.000
'0:08.994',133.000
'0:08.995',171.000
'0:08.995',222.000
'0:08.996',196.000
'0:08.996',200.000
'0:08.997',136.000
'0:08.997',166.000
'0:08.998',139.000
'0:08.998',82.000
'0:08.999',40.000
'0:08.999',61.000
'0:09.000',-37.000
'0:09.000',-63.000
'0:09.001',-70.000
'0:09.001',-167.000
'0:09.002',-183.000
'0:09.002',-134.000
'0:09.003',-252.000
'0:09.003',-166.000
'0:09.004',-192.000
'0:09.004',-199.000
'0:09.005',-199.000
'0:09.005',-235.000
'0:09.006',-171.000
'0:09.006',-179.000
'0:09.007',-157.000
'0:09.007',-138.000
'0:09.008',-160.000
'0:09.008',-109.000
'0:09.009',-176.000
'0:09.009',-68.000
'0:09.010',-142.000
'0:09.010',-87.000
'0:09.011',-57.000
'0:09.011',-86.000
'0:09.012',-23.000
'0:09.012',16.000
'0:09.013',50.000
'0:09.013',47.000
'0:09.014',11.000
'0:09.014',35.000
'0:09.015',62.000
'0:09.015',5.000
'0:09.016',56.000
'0:09.016',36.000
'0:09.017',36.000
'0:09.017',-19.000
'0:09.018',81.000
'0:09.018',-44.000
'0:09.019',13.000
'0:09.019',-27.000
'0:09.020',-26.000
'0:09.020',10.000
'0:09.021',-87.000
'0:09.021',-5.000
'0:09.022',-54.000
'0:09.022',-13.000
'0:09.023',-3.000
'0:09.023',-88.000
'0:09.024',-22.000
'0:09.024',-32.000
'0:09.025',-42.000
'0:09.025',0.000
'0:09.026',-10.000
'0:09.026',62.000
'0:09.027',58.000
'0:09.027',155.000
'0:09.028',98.000
'0:09.028',163.000
'0:09.029',194.000
'0:09.029',205.000
'0:09.030',191.000
'0:09.030',141.000
'0:09.031',135.000
'0:09.031',149.000
'0:09.032',159.000
'0:09.032',152.000
'0:09.033',88.000
'0:09.033',191.000
'0:09.034',90.000
'0:09.034',136.000
'0:09.035',131.000
'0:09.035',97.000
'0:09.036',150.000
'0:09.036',64.000
'0:09.037',125.000
'0:09.037',85.000
'0:09.038',97.000
'0:09.038',108.000
'0:09.039',52.000
'0:09.039',89.000
'0:09.040',102.000
'0:09.040',116.000
'0:09.041',167.000
'0:09.041',113.000
'0:09.042',184.000
'0:09.042',144.000
'0:09.043',204.000
'0:09.043',94.000
'0:09.044',156.000
'0:09.044',125.000
'0:09.045',77.000
'0:09.045',191.000
'0:09.046',67.000
'0:09.046',78.000
'0:09.047',85.000
'0:09.047',-3.000
'0:09.048',-53.000
'0:09.048',-102.000
'0:09.049',-124.000
'0:09.049',-142.000
'0:09.050',-143.000
'0:09.050',-150.000
'0:09.051',-264.000
'0:09.051',-216.000
'0:09.052',-311.000
'0:09.052',-227.000
'0:09.053',-313.000
'0:09.053',-281.000
'0:09.054',-253.000
'0:09.054',-262.000
'0:09.055',-182.000
'0:09.055',-251.000
'0:09.056',-170.000
'0:09.056',-146.000
'0:09.057',-133.000
'0:09.057',-83.000
'0:09.058',15.000
'0:09.058',86.000
'0:09.059',254.000
'0:09.059',401.000
'0:09.060',420.000
'0:09.060',497.000
'0:09.061',632.000
'0:09.061',592.000
'0:09.062',640.000
'0:09.062',527.000
'0:09.063',516.000
'0:09.063',495.000
'0:09.064',462.000
'0:09.064',415.000
'0:09.065',342.000
'0:09.065',281.000
'0:09.066',244.000
'0:09.066',98.000
'0:09.067',58.000
'0:09.067',-4.000
'0:09.068',-13.000
'0:09.068',-45.000
'0:09.069',-82.000
'0:09.069',-67.000
'0:09.070',-171.000
'0:09.070',-76.000
'0:09.071',-160.000
'0:09.071',-124.000
'0:09.072',-113.000
'0:09.072',-155.000
'0:09.073',-158.000
'0:09.073',-106.000
'0:09.074',-103.000
'0:09.074',-125.000
'0:09.075',-47.000
'0:09.075',-98.000
'0:09.076',-98.000
'0:09.076',34.000
'0:09.077',-25.000
'0:09.077',119.000
'0:09.078',146.000
'0:09.078',113.000
'0:09.079',213.000
'0:09.079',187.000
'0:09.080',235.000
'0:09.080',280.000
'0:09.081',265.000
'0:09.081',284.000
'0:09.082',270.000
'0:09.082',280.000
'0:09.083',268.000
'0:09.083',217.000
'0:09.084',131.000
'0:09.084',67.000
'0:09.085',26.000
'0:09.085',-48.000
'0:09.086',-48.000
'0:09.086',-157.000
'0:09.087',-200.000
'0:09.087',-201.000
'0:09.088',-251.000
'0:09.088',-214.000
'0:09.089',-317.000
'0:09.089',-303.000
'0:09.090',-281.000
'0:09.090',-324.000
'0:09.091',-310.000
'0:09.091',-403.000
'0:09.092',-351.000
'0:09.092',-417.000
'0:09.093',-388.000
'0:09.093',-479.000
'0:09.094',-534.000
'0:09.094',-483.000
'0:09.095',-553.000
'0:09.095',-489.000
'0:09.096',-581.000
'0:09.096',-532.000
'0:09.097',-572.000
'0:09.097',-660.000
'0:09.098',-618.000
'0:09.098',-642.000
'0:09.099',-620.000
'0:09.099',-598.000
'0:09.100',-542.000
'0:09.100',-520.000
'0:09.101',-423.000
'0:09.101',-337.000
'0:09.102',-400.000
'0:09.102',-251.000
'0:09.103',-279.000
'0:09.103',-263.000
'0:09.104',-151.000
'0:09.104',-241.000
'0:09.105',-166.000
'0:09.105',-189.000
'0:09.106',-207.000
'0:09.106',-144.000
'0:09.107',-108.000
'0:09.107',-111.000
'0:09.108',-111.000
'0:09.108',-11.000
'0:09.109',-46.000
'0:09.109',-18.000
'0:09.110',94.000
'0:09.110',94.000
'0:09.111',187.000
'0:09.111',162.000
'0:09.112',229.000
'0:09.112',215.000
'0:09.113',203.000
'0:09.113',305.000
'0:09.114',209.000
'0:09.114',210.000
'0:09.115',237.000
'0:09.115',149.000
'0:09.116',162.000
'0:09.116',142.000
'0:09.117',96.000
'0:09.117',106.000
'0:09.118',109.000
'0:09.118',41.000
'0:09.119',-3.000
'0:09.119',27.000
'0:09.120',-53.000
'0:09.120',54.000
'0:09.121',-37.000
'0:09.121',-80.000
'0:09.122',-51.000
'0:09.122',-109.000
'0:09.123',-162.000
'0:09.123',-132.000
'0:09.124',-115.000
'0:09.124',-54.000
'0:09.125',-47.000
'0:09.125',48.000
'0:09.126',34.000
'0:09.126',48.000
'0:09.127',94.000
'0:09.127',123.000
'0:09.128',98.000
'0:09.128',86.000
'0:09.129',191.000
'0:09.129',89.000
'0:09.130',164.000
'0:09.130',193.000
'0:09.131',239.000
'0:09.131',294.000
'0:09.132',299.000
'0:09.132',374.000
'0:09.133',329.000
'0:09.133',361.000
'0:09.134',352.000
'0:09.134',371.000
'0:09.135',384.000
'0:09.135',322.000
'0:09.136',426.000
'0:09.136',415.000
'0:09.137',411.000
'0:09.137',441.000
'0:09.138',405.000
'0:09.138',399.000
'0:09.139',445.000
'0:09.139',321.000
'0:09.140',280.000
'0:09.140',236.000
'0:09.141',216.000
'0:09.141',181.000
'0:09.142',198.000
'0:09.142',225.000
'0:09.143',270.000
'0:09.143',359.000
'0:09.144',423.000
'0:09.144',398.000
'0:09.145',338.000
'0:09.145',380.000
'0:09.146',348.000
'0:09.146',384.000
'0:09.147',408.000
'0:09.147',391.000
'0:09.148',368.000
'0:09.148',355.000
'0:09.149',329.000
'0:09.149',310.000
'0:09.150',264.000
'0:09.150',351.000
'0:09.151',206.000
'0:09.151',339.000
'0:09.152',171.000
'0:09.152',120.000
'0:09.153',163.000
'0:09.153',90.000
'0:09.154',76.000
'0:09.154',32.000
'0:09.155',-23.000
'0:09.155',-54.000
'0:09.156',-92.000
'0:09.156',-84.000
'0:09.157',-88.000
'0:09.157',-91.000
'0:09.158',-168.000
'0:09.158',-228.000
'0:09.159',-311.000
'0:09.159',-329.000
'0:09.160',-365.000
'0:09.160',-517.000
'0:09.161',-475.000
'0:09.161',-547.000
'0:09.162',-501.000
'0:09.162',-451.000
'0:09.163',-512.000
'0:09.163',-546.000
'0:09.164',-468.000
'0:09.164',-516.000
'0:09.165',-428.000
'0:09.165',-396.000
'0:09.166',-274.000
'0:09.166',-269.000
'0:09.167',-185.000
'0:09.167',-208.000
'0:09.168',-177.000
'0:09.168',-109.000
'0:09.169',-79.000
'0:09.169',-23.000
'0:09.170',-40.000
'0:09.170',70.000
'0:09.171',90.000
'0:09.171',69.000
'0:09.172',152.000
'0:09.172',148.000
'0:09.173',202.000
'0:09.173',191.000
'0:09.174',218.000
'0:09.174',270.000
'0:09.175',255.000
'0:09.175',348.000
'0:09.176',373.000
'0:09.176',390.000
'0:09.177',351.000
'0:09.177',423.000
'0:09.178',411.000
'0:09.178',352.000
'0:09.179',414.000
'0:09.179',377.000
'0:09.180',331.000
'0:09.180',336.000
'0:09.181',367.000
'0:09.181',311.000
'0:09.182',268.000
'0:09.182',212.000
'0:09.183',253.000
'0:09.183',280.000
'0:09.184',255.000
'0:09.184',270.000
'0:09.185',305.000
'0:09.185',244.000
'0:09.186',306.000
'0:09.186',140.000
'0:09.187',43.000
'0:09.187',10.000
'0:09.188',-99.000
'0:09.188',-184.000
'0:09.189',-230.000
'0:09.189',-305.000
'0:09.190',-258.000
'0:09.190',-385.000
'0:09.191',-442.000
'0:09.191',-480.000
'0:09.192',-498.000
'0:09.192',-529.000
'0:09.193',-548.000
'0:09.193',-622.000
'0:09.194',-640.000
'0:09.194',-715.000
'0:09.195',-723.000
'0:09.195',-747.000
'0:09.196',-693.000
'0:09.196',-754.000
'0:09.197',-773.000
'0:09.197',-823.000
'0:09.198',-882.000
'0:09.198',-772.000
'0:09.199',-856.000
'0:09.199',-785.000
'0:09.200',-842.000
'0:09.200',-787.000
'0:09.201',-789.000
'0:09.201',-699.000
'0:09.202',-671.000
'0:09.202',-637.000
'0:09.203',-566.000
'0:09.203',-522.000
'0:09.204',-490.000
'0:09.204',-469.000
'0:09.205',-490.000
'0:09.205',-383.000
'0:09.206',-346.000
'0:09.206',-341.000
'0:09.207',-284.000
'0:09.207',-186.000
'0:09.208',-207.000
'0:09.208',-143.000
'0:09.209',-176.000
'0:09.209',-179.000
'0:09.210',-58.000
'0:09.210',7.000
'0:09.211',108.000
'0:09.211',262.000
'0:09.212',256.000
'0:09.212',335.000
'0:09.213',375.000
'0:09.213',347.000
'0:09.214',366.000
'0:09.214',305.000
'0:09.215',342.000
'0:09.215',300.000
'0:09.216',290.000
'0:09.216',303.000
'0:09.217',368.000
'0:09.217',398.000
'0:09.218',475.000
'0:09.218',508.000
'0:09.219',492.000
'0:09.219',560.000
'0:09.220',579.000
'0:09.220',735.000
'0:09.221',863.000
'0:09.221',945.000
'0:09.222',944.000
'0:09.222',955.000
'0:09.223',881.000
'0:09.223',894.000
'0:09.224',895.000
'0:09.224',863.000
'0:09.225',852.000
'0:09.225',862.000
'0:09.226',819.000
'0:09.226',825.000
'0:09.227',777.000
'0:09.227',827.000
'0:09.228',783.000
'0:09.228',878.000
'0:09.229',903.000
'0:09.229',949.000
'0:09.230',880.000
'0:09.230',793.000
'0:09.231',634.000
'0:09.231',466.000
'0:09.232',312.000
'0:09.232',151.000
'0:09.233',151.000
'0:09.233',192.000
'0:09.234',169.000
'0:09.234',248.000
'0:09.235',286.000
'0:09.235',311.000
'0:09.236',326.000
'0:09.236',366.000
'0:09.237',266.000
'0:09.237',181.000
'0:09.238',198.000
'0:09.238',38.000
'0:09.239',8.000
'0:09.239',-59.000
'0:09.240',-94.000
'0:09.240',-11.000
'0:09.241',69.000
'0:09.241',3.000
'0:09.242',31.000
'0:09.242',-79.000
'0:09.243',-95.000
'0:09.243',-220.000
'0:09.244',-254.000
'0:09.244',-421.000
'0:09.245',-419.000
'0:09.245',-405.000
'0:09.246',-355.000
'0:09.246',-327.000
'0:09.247',-435.000
'0:09.247',-436.000
'0:09.248',-592.000
'0:09.248',-562.000
'0:09.249',-635.000
'0:09.249',-682.000
'0:09.250',-729.000
'0:09.250',-817.000
'0:09.251',-785.000
'0:09.251',-744.000
'0:09.252',-729.000
'0:09.252',-767.000
'0:09.253',-795.000
'0:09.253',-915.000
'0:09.254',-968.000
'0:09.254',-874.000
'0:09.255',-961.000
'0:09.255',-913.000
'0:09.256',-889.000
'0:09.256',-840.000
'0:09.257',-724.000
'0:09.257',-705.000
'0:09.258',-740.000
'0:09.258',-810.000
'0:09.259',-857.000
'0:09.259',-819.000
'0:09.260',-772.000
'0:09.260',-740.000
'0:09.261',-671.000
'0:09.261',-630.000
'0:09.262',-583.000
'0:09.262',-590.000
'0:09.263',-717.000
'0:09.263',-697.000
'0:09.264',-603.000
'0:09.264',-591.000
'0:09.265',-561.000
'0:09.265',-445.000
'0:09.266',-370.000
'0:09.266',-425.000
'0:09.267',-433.000
'0:09.267',-498.000
'0:09.268',-487.000
'0:09.268',-405.000
'0:09.269',-388.000
'0:09.269',-465.000
'0:09.270',-497.000
'0:09.270',-512.000
'0:09.271',-556.000
'0:09.271',-421.000
'0:09.272',-488.000
'0:09.272',-379.000
'0:09.273',-299.000
'0:09.273',-260.000
'0:09.274',-263.000
'0:09.274',-200.000
'0:09.275',-109.000
'0:09.275',13.000
'0:09.276',273.000
'0:09.276',363.000
'0:09.277',449.000
'0:09.277',559.000
'0:09.278',646.000
'0:09.278',782.000
'0:09.279',753.000
'0:09.279',786.000
'0:09.280',806.000
'0:09.280',752.000
'0:09.281',807.000
'0:09.281',701.000
'0:09.282',568.000
'0:09.282',572.000
'0:09.283',525.000
'0:09.283',534.000
'0:09.284',481.000
'0:09.284',520.000
'0:09.285',473.000
'0:09.285',461.000
'0:09.286',384.000
'0:09.286',331.000
'0:09.287',416.000
'0:09.287',331.000
'0:09.288',414.000
'0:09.288',429.000
'0:09.289',384.000
'0:09.289',341.000
'0:09.290',333.000
'0:09.290',369.000
'0:09.291',417.000
'0:09.291',563.000
'0:09.292',693.000
'0:09.292',655.000
'0:09.293',684.000
'0:09.293',598.000
'0:09.294',513.000
'0:09.294',346.000
'0:09.295',135.000
'0:09.295',-31.000
'0:09.296',-132.000
'0:09.296',-166.000
'0:09.297',-405.000
'0:09.297',-475.000
'0:09.298',-640.000
'0:09.298',-755.000
'0:09.299',-711.000
'0:09.299',-744.000
'0:09.300',-736.000
'0:09.300',-718.000
'0:09.301',-683.000
'0:09.301',-596.000
'0:09.302',-547.000
'0:09.302',-223.000
'0:09.303',-74.000
'0:09.303',178.000
'0:09.304',451.000
'0:09.304',539.000
'0:09.305',665.000
'0:09.305',717.000
'0:09.306',866.000
'0:09.306',934.000
'0:09.307',1004.000
'0:09.307',1096.000
'0:09.308',1090.000
'0:09.308',1135.000
'0:09.309',1130.000
'0:09.309',1114.000
'0:09.310',1192.000
'0:09.310',1277.000
'0:09.311',1308.000
'0:09.311',1327.000
'0:09.312',1442.000
'0:09.312',1401.000
'0:09.313',1620.000
'0:09.313',1663.000
'0:09.314',1721.000
'0:09.314',1847.000
'0:09.315',1836.000
'0:09.315',1883.000
'0:09.316',1921.000
'0:09.316',1826.000
'0:09.317',1781.000
'0:09.317',1740.000
'0:09.318',1607.000
'0:09.318',1403.000
'0:09.319',1300.000
'0:09.319',1089.000
'0:09.320',884.000
'0:09.320',727.000
'0:09.321',572.000
'0:09.321',506.000
'0:09.322',291.000
'0:09.322',205.000
'0:09.323',199.000
'0:09.323',63.000
'0:09.324',21.000
'0:09.324',-70.000
'0:09.325',-108.000
'0:09.325',-131.000
'0:09.326',-279.000
'0:09.326',-363.000
'0:09.327',-584.000
'0:09.327',-679.000
'0:09.328',-814.000
'0:09.328',-797.000
'0:09.329',-892.000
'0:09.329',-943.000
'0:09.330',-1005.000
'0:09.330',-1150.000
'0:09.331',-1225.000
'0:09.331',-1433.000
'0:09.332',-1644.000
'0:09.332',-1938.000
'0:09.333',-2126.000
'0:09.333',-2297.000
'0:09.334',-2553.000
'0:09.334',-2682.000
'0:09.335',-2832.000
'0:09.335',-2972.000
'0:09.336',-2968.000
'0:09.336',-2999.000
'0:09.337',-2865.000
'0:09.337',-2850.000
'0:09.338',-2746.000
'0:09.338',-2665.000
'0:09.339',-2571.000
'0:09.339',-2388.000
'0:09.340',-2253.000
'0:09.340',-2162.000
'0:09.341',-1861.000
'0:09.341',-1662.000
'0:09.342',-1437.000
'0:09.342',-1255.000
'0:09.343',-1165.000
'0:09.343',-1116.000
'0:09.344',-897.000
'0:09.344',-813.000
'0:09.345',-702.000
'0:09.345',-202.000
'0:09.346',246.000
'0:09.346',905.000
'0:09.347',1515.000
'0:09.347',1973.000
'0:09.348',2331.000
'0:09.348',2527.000
'0:09.349',2540.000
'0:09.349',2487.000
'0:09.350',2332.000
'0:09.350',2136.000
'0:09.351',1829.000
'0:09.351',1628.000
'0:09.352',1308.000
'0:09.352',1163.000
'0:09.353',927.000
'0:09.353',815.000
'0:09.354',690.000
'0:09.354',568.000
'0:09.355',641.000
'0:09.355',568.000
'0:09.356',640.000
'0:09.356',698.000
'0:09.357',736.000
'0:09.357',771.000
'0:09.358',798.000
'0:09.358',776.000
'0:09.359',717.000
'0:09.359',714.000
'0:09.360',606.000
'0:09.360',494.000
'0:09.361',464.000
'0:09.361',228.000
'0:09.362',235.000
'0:09.362',104.000
'0:09.363',-68.000
'0:09.363',-35.000
'0:09.364',-172.000
'0:09.364',-219.000
'0:09.365',-213.000
'0:09.365',-330.000
'0:09.366',-274.000
'0:09.366',-356.000
'0:09.367',-262.000
'0:09.367',-256.000
'0:09.368',-250.000
'0:09.368',-213.000
'0:09.369',-193.000
'0:09.369',-143.000
'0:09.370',-152.000
'0:09.370',-80.000
'0:09.371',-171.000
'0:09.371',-100.000
'0:09.372',-148.000
'0:09.372',-171.000
'0:09.373',-135.000
'0:09.373',-219.000
'0:09.374',-257.000
'0:09.374',-272.000
'0:09.375',-308.000
'0:09.375',-288.000
'0:09.376',-305.000
'0:09.376',-239.000
'0:09.377',-353.000
'0:09.377',-301.000
'0:09.378',-337.000
'0:09.378',-339.000
'0:09.379',-258.000
'0:09.379',-236.000
'0:09.380',-93.000
'0:09.380',-117.000
'0:09.381',-9.000
'0:09.381',10.000
'0:09.382',17.000
'0:09.382',160.000
'0:09.383',152.000
'0:09.383',206.000
'0:09.384',248.000
'0:09.384',205.000
'0:09.385',207.000
'0:09.385',194.000
'0:09.386',174.000
'0:09.386',113.000
'0:09.387',224.000
'0:09.387',123.000
'0:09.388',104.000
'0:09.388',111.000
'0:09.389',46.000
'0:09.389',54.000
'0:09.390',-11.000
'0:09.390',-49.000
'0:09.391',-62.000
'0:09.391',-95.000
'0:09.392',-120.000
'0:09.392',-154.000
'0:09.393',-92.000
'0:09.393',-107.000
'0:09.394',-127.000
'0:09.394',-136.000
'0:09.395',-177.000
'0:09.395',-163.000
'0:09.396',-147.000
'0:09.396',-201.000
'0:09.397',-238.000
'0:09.397',-260.000
'0:09.398',-201.000
'0:09.398',-248.000
'0:09.399',-262.000
'0:09.399',-224.000
'0:09.400',-253.000
'0:09.400',-191.000
'0:09.401',-202.000
'0:09.401',-161.000
'0:09.402',-238.000
'0:09.402',-77.000
'0:09.403',-147.000
'0:09.403',-224.000
'0:09.404',-92.000
'0:09.404',-143.000
'0:09.405',-105.000
'0:09.405',-88.000
'0:09.406',-83.000
'0:09.406',-94.000
'0:09.407',-85.000
'0:09.407',-41.000
'0:09.408',-83.000
'0:09.408',-62.000
'0:09.409',17.000
'0:09.409',22.000
'0:09.410',101.000
'0:09.410',126.000
'0:09.411',116.000
'0:09.411',97.000
'0:09.412',174.000
'0:09.412',136.000
'0:09.413',81.000
'0:09.413',143.000
'0:09.414',78.000
'0:09.414',104.000
'0:09.415',111.000
'0:09.415',71.000
'0:09.416',94.000
'0:09.416',3.000
'0:09.417',29.000
'0:09.417',-77.000
'0:09.418',7.000
'0:09.418',-52.000
'0:09.419',-69.000
'0:09.419',-6.000
'0:09.420',-120.000
'0:09.420',-40.000
'0:09.421',-81.000
'0:09.421',-148.000
'0:09.422',-79.000
'0:09.422',-71.000
'0:09.423',-81.000
'0:09.423',-21.000
'0:09.424',-87.000
'0:09.424',7.000
'0:09.425',-4.000
'0:09.425',-20.000
'0:09.426',-48.000
'0:09.426',2.000
'0:09.427',-4.000
'0:09.427',9.000
'0:09.428',-58.000
'0:09.428',-67.000
'0:09.429',-31.000
'0:09.429',-100.000
'0:09.430',-115.000
'0:09.430',-67.000
'0:09.431',-165.000
'0:09.431',-111.000
'0:09.432',-154.000
'0:09.432',-214.000
'0:09.433',-217.000
'0:09.433',-164.000
'0:09.434',-204.000
'0:09.434',-281.000
'0:09.435',-193.000
'0:09.435',-237.000
'0:09.436',-148.000
'0:09.436',-151.000
'0:09.437',-137.000
'0:09.437',-38.000
'0:09.438',-8.000
'0:09.438',37.000
'0:09.439',-24.000
'0:09.439',22.000
'0:09.440',53.000
'0:09.440',14.000
'0:09.441',111.000
'0:09.441',129.000
'0:09.442',198.000
'0:09.442',257.000
'0:09.443',270.000
'0:09.443',248.000
'0:09.444',281.000
'0:09.444',385.000
'0:09.445',306.000
'0:09.445',414.000
'0:09.446',438.000
'0:09.446',407.000
'0:09.447',438.000
'0:09.447',378.000
'0:09.448',414.000
'0:09.448',422.000
'0:09.449',400.000
'0:09.449',458.000
'0:09.450',440.000
'0:09.450',486.000
'0:09.451',360.000
'0:09.451',411.000
'0:09.452',364.000
'0:09.452',408.000
'0:09.453',394.000
'0:09.453',299.000
'0:09.454',387.000
'0:09.454',309.000
'0:09.455',354.000
'0:09.455',249.000
'0:09.456',167.000
'0:09.456',126.000
'0:09.457',46.000
'0:09.457',-6.000
'0:09.458',-93.000
'0:09.458',-144.000
'0:09.459',-177.000
'0:09.459',-191.000
'0:09.460',-215.000
'0:09.460',-304.000
'0:09.461',-206.000
'0:09.461',-288.000
'0:09.462',-266.000
'0:09.462',-251.000
'0:09.463',-271.000
'0:09.463',-257.000
'0:09.464',-276.000
'0:09.464',-259.000
'0:09.465',-286.000
'0:09.465',-252.000
'0:09.466',-162.000
'0:09.466',-186.000
'0:09.467',-112.000
'0:09.467',-57.000
'0:09.468',-133.000
'0:09.468',-79.000
'0:09.469',-75.000
'0:09.469',-106.000
'0:09.470',-127.000
'0:09.470',-68.000
'0:09.471',-74.000
'0:09.471',-71.000
'0:09.472',-35.000
'0:09.472',-43.000
'0:09.473',-39.000
'0:09.473',70.000
'0:09.474',-12.000
'0:09.474',42.000
'0:09.475',48.000
'0:09.475',14.000
'0:09.476',-6.000
'0:09.476',0.000
'0:09.477',-30.000
'0:09.477',-107.000
'0:09.478',-51.000
'0:09.478',-163.000
'0:09.479',-212.000
'0:09.479',-192.000
'0:09.480',-277.000
'0:09.480',-169.000
'0:09.481',-255.000
'0:09.481',-239.000
'0:09.482',-235.000
'0:09.482',-235.000
'0:09.483',-183.000
'0:09.483',-264.000
'0:09.484',-164.000
'0:09.484',-170.000
'0:09.485',-90.000
'0:09.485',-12.000
'0:09.486',-80.000
'0:09.486',-7.000
'0:09.487',74.000
'0:09.487',119.000
'0:09.488',104.000
'0:09.488',180.000
'0:09.489',223.000
'0:09.489',278.000
'0:09.490',340.000
'0:09.490',338.000
'0:09.491',352.000
'0:09.491',365.000
'0:09.492',404.000
'0:09.492',353.000
'0:09.493',424.000
'0:09.493',368.000
'0:09.494',355.000
'0:09.494',384.000
'0:09.495',419.000
'0:09.495',454.000
'0:09.496',453.000
'0:09.496',498.000
'0:09.497',496.000
'0:09.497',509.000
'0:09.498',488.000
'0:09.498',519.000
'0:09.499',485.000
'0:09.499',523.000
'0:09.500',454.000
'0:09.500',442.000
'0:09.501',448.000
'0:09.501',407.000
'0:09.502',318.000
'0:09.502',310.000
'0:09.503',332.000
'0:09.503',298.000
